tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
4/16/2021,DKI5 (Kebon Jeruk),55,29,18,23,44,88,PM25,SEDANG
4/17/2021,DKI5 (Kebon Jeruk),67,29,16,28,31,118,PM25,TIDAK SEHAT
4/18/2021,DKI5 (Kebon Jeruk),55,29,11,32,16,93,PM25,SEDANG
4/19/2021,DKI5 (Kebon Jeruk),62,32,13,32,19,108,PM25,TIDAK SEHAT
4/20/2021,DKI5 (Kebon Jeruk),51,32,9,28,20,88,PM25,SEDANG
4/21/2021,DKI5 (Kebon Jeruk),62,25,15,25,25,105,PM25,TIDAK SEHAT
4/22/2021,DKI5 (Kebon Jeruk),56,26,9,39,17,96,PM25,SEDANG
4/23/2021,DKI5 (Kebon Jeruk),66,26,12,33,22,111,PM25,TIDAK SEHAT
4/24/2021,DKI5 (Kebon Jeruk),60,29,12,37,24,99,PM25,SEDANG
4/25/2021,DKI5 (Kebon Jeruk),58,23,12,27,19,97,PM25,SEDANG
4/26/2021,DKI5 (Kebon Jeruk),52,28,10,26,19,82,PM25,SEDANG
4/27/2021,DKI5 (Kebon Jeruk),56,33,9,28,18,95,PM25,SEDANG
4/28/2021,DKI5 (Kebon Jeruk),49,21,10,26,22,81,PM25,SEDANG
4/29/2021,DKI5 (Kebon Jeruk),43,22,14,26,25,73,PM25,SEDANG
4/30/2021,DKI5 (Kebon Jeruk),52,23,12,28,23,83,PM25,SEDANG
5/1/2021,DKI5 (Kebon Jeruk),47,22,9,27,15,77,PM25,SEDANG
5/2/2021,DKI5 (Kebon Jeruk),41,29,7,23,11,69,PM25,SEDANG
5/3/2021,DKI5 (Kebon Jeruk),42,34,7,25,12,69,PM25,SEDANG
5/4/2021,DKI5 (Kebon Jeruk),50,40,10,19,24,77,PM25,SEDANG
5/5/2021,DKI5 (Kebon Jeruk),54,25,14,21,25,90,PM25,SEDANG
5/6/2021,DKI5 (Kebon Jeruk),37,19,11,29,20,67,PM25,SEDANG
5/7/2021,DKI5 (Kebon Jeruk),50,21,20,31,32,82,PM25,SEDANG
5/8/2021,DKI5 (Kebon Jeruk),43,21,8,30,14,74,PM25,SEDANG
5/9/2021,DKI5 (Kebon Jeruk),33,17,6,38,6,58,PM25,SEDANG
5/10/2021,DKI5 (Kebon Jeruk),40,23,8,38,8,72,PM25,SEDANG
5/11/2021,DKI5 (Kebon Jeruk),53,29,9,38,13,89,PM25,SEDANG
5/12/2021,DKI5 (Kebon Jeruk),50,27,8,36,10,83,PM25,SEDANG
5/13/2021,DKI5 (Kebon Jeruk),65,25,14,31,13,115,PM25,TIDAK SEHAT
5/14/2021,DKI5 (Kebon Jeruk),51,25,7,32,6,81,PM25,SEDANG
5/15/2021,DKI5 (Kebon Jeruk),51,24,10,25,13,81,PM25,SEDANG
5/16/2021,DKI5 (Kebon Jeruk),39,23,8,28,8,69,PM25,SEDANG
5/17/2021,DKI5 (Kebon Jeruk),45,22,10,29,13,75,PM25,SEDANG
5/18/2021,DKI5 (Kebon Jeruk),30,24,7,39,12,56,PM25,SEDANG
5/19/2021,DKI5 (Kebon Jeruk),51,22,15,26,24,82,PM25,SEDANG
5/20/2021,DKI5 (Kebon Jeruk),51,26,8,28,16,87,PM25,SEDANG
5/21/2021,DKI5 (Kebon Jeruk),50,25,13,26,24,84,PM25,SEDANG
5/22/2021,DKI5 (Kebon Jeruk),52,21,14,30,21,90,PM25,SEDANG
5/23/2021,DKI5 (Kebon Jeruk),63,24,23,27,40,109,PM25,TIDAK SEHAT
5/24/2021,DKI5 (Kebon Jeruk),64,25,17,30,25,108,PM25,TIDAK SEHAT
5/25/2021,DKI5 (Kebon Jeruk),44,24,9,30,22,70,PM25,SEDANG
5/26/2021,DKI5 (Kebon Jeruk),48,34,7,24,17,79,PM25,SEDANG
5/27/2021,DKI5 (Kebon Jeruk),34,32,5,20,11,61,PM25,SEDANG
5/28/2021,DKI5 (Kebon Jeruk),49,37,8,20,19,77,PM25,SEDANG
5/29/2021,DKI5 (Kebon Jeruk),54,37,11,19,29,88,PM25,SEDANG
5/30/2021,DKI5 (Kebon Jeruk),46,24,15,18,29,66,PM25,SEDANG
5/31/2021,DKI5 (Kebon Jeruk),52,21,11,27,18,82,PM25,SEDANG
6/1/2021,DKI5 (Kebon Jeruk),57,27,12,26,22,98,PM25,SEDANG
6/2/2021,DKI5 (Kebon Jeruk),57,25,15,27,27,92,PM25,SEDANG
6/3/2021,DKI5 (Kebon Jeruk),53,23,18,19,36,90,PM25,SEDANG
6/4/2021,DKI5 (Kebon Jeruk),53,29,9,25,19,89,PM25,SEDANG
6/5/2021,DKI5 (Kebon Jeruk),57,24,15,21,29,57,PM10,SEDANG
6/6/2021,DKI5 (Kebon Jeruk),54,23,13,25,22,54,PM10,SEDANG
6/7/2021,DKI5 (Kebon Jeruk),53,25,12,32,21,53,PM10,SEDANG
6/8/2021,DKI5 (Kebon Jeruk),52,25,12,27,28,91,PM25,SEDANG
6/9/2021,DKI5 (Kebon Jeruk),52,29,9,28,19,86,PM25,SEDANG
6/10/2021,DKI5 (Kebon Jeruk),61,24,18,22,34,108,PM25,TIDAK SEHAT
6/11/2021,DKI5 (Kebon Jeruk),53,22,10,29,25,87,PM25,SEDANG
6/12/2021,DKI5 (Kebon Jeruk),49,28,10,29,26,81,PM25,SEDANG
6/13/2021,DKI5 (Kebon Jeruk),47,25,10,23,20,77,PM25,SEDANG
6/14/2021,DKI5 (Kebon Jeruk),57,27,13,18,25,98,PM25,SEDANG
6/15/2021,DKI5 (Kebon Jeruk),56,42,10,16,27,89,PM25,SEDANG
6/16/2021,DKI5 (Kebon Jeruk),58,28,25,9,55,97,PM25,SEDANG
6/17/2021,DKI5 (Kebon Jeruk),54,30,17,16,41,90,PM25,SEDANG
6/18/2021,DKI5 (Kebon Jeruk),62,28,23,16,45,101,PM25,TIDAK SEHAT
6/19/2021,DKI5 (Kebon Jeruk),53,34,19,11,45,83,PM25,SEDANG
6/20/2021,DKI5 (Kebon Jeruk),74,47,26,20,58,123,PM25,TIDAK SEHAT
6/21/2021,DKI5 (Kebon Jeruk),50,23,16,12,35,68,PM25,SEDANG
6/22/2021,DKI5 (Kebon Jeruk),35,28,13,13,35,67,PM25,SEDANG
6/23/2021,DKI5 (Kebon Jeruk),58,26,14,23,28,103,PM25,TIDAK SEHAT
6/24/2021,DKI5 (Kebon Jeruk),64,39,19,17,52,107,PM25,TIDAK SEHAT
6/25/2021,DKI5 (Kebon Jeruk),76,35,30,14,63,129,PM25,TIDAK SEHAT
6/26/2021,DKI5 (Kebon Jeruk),45,39,8,16,22,70,PM25,SEDANG
6/27/2021,DKI5 (Kebon Jeruk),68,28,22,17,41,120,PM25,TIDAK SEHAT
6/28/2021,DKI5 (Kebon Jeruk),59,25,17,21,30,99,PM25,SEDANG
6/29/2021,DKI5 (Kebon Jeruk),72,35,24,21,50,128,PM25,TIDAK SEHAT
6/30/2021,DKI5 (Kebon Jeruk),64,28,16,14,33,106,PM25,TIDAK SEHAT
7/1/2021,DKI5 (Kebon Jeruk),54,31,12,17,28,88,PM25,SEDANG
7/2/2021,DKI5 (Kebon Jeruk),56,29,23,11,51,90,PM25,SEDANG
7/3/2021,DKI5 (Kebon Jeruk),60,31,13,20,27,103,PM25,TIDAK SEHAT
7/4/2021,DKI5 (Kebon Jeruk),73,32,13,26,25,126,PM25,TIDAK SEHAT
7/5/2021,DKI5 (Kebon Jeruk),66,35,11,36,20,115,PM25,TIDAK SEHAT
7/6/2021,DKI5 (Kebon Jeruk),52,32,8,32,23,80,PM25,SEDANG
7/7/2021,DKI5 (Kebon Jeruk),60,36,10,31,23,101,PM25,TIDAK SEHAT
7/8/2021,DKI5 (Kebon Jeruk),62,37,10,30,23,108,PM25,TIDAK SEHAT
7/9/2021,DKI5 (Kebon Jeruk),65,40,11,34,22,113,PM25,TIDAK SEHAT
7/10/2021,DKI5 (Kebon Jeruk),55,42,6,26,17,85,PM25,SEDANG
7/11/2021,DKI5 (Kebon Jeruk),46,40,6,18,13,70,PM25,SEDANG
7/12/2021,DKI5 (Kebon Jeruk),39,28,6,14,14,58,PM25,SEDANG
7/13/2021,DKI5 (Kebon Jeruk),59,42,11,19,26,102,PM25,TIDAK SEHAT
7/14/2021,DKI5 (Kebon Jeruk),51,38,9,20,26,82,PM25,SEDANG
7/15/2021,DKI5 (Kebon Jeruk),75,35,14,26,26,129,PM25,TIDAK SEHAT
7/16/2021,DKI5 (Kebon Jeruk),70,33,11,30,22,114,PM25,TIDAK SEHAT
7/17/2021,DKI5 (Kebon Jeruk),57,32,8,32,19,89,PM25,SEDANG
7/18/2021,DKI5 (Kebon Jeruk),67,33,13,34,27,115,PM25,TIDAK SEHAT
7/19/2021,DKI5 (Kebon Jeruk),61,28,9,38,20,108,PM25,TIDAK SEHAT
7/20/2021,DKI5 (Kebon Jeruk),70,32,14,24,21,112,PM25,TIDAK SEHAT
7/21/2021,DKI5 (Kebon Jeruk),49,31,8,18,19,80,PM25,SEDANG
7/22/2021,DKI5 (Kebon Jeruk),51,37,9,22,27,85,PM25,SEDANG
7/23/2021,DKI5 (Kebon Jeruk),53,30,8,27,25,85,PM25,SEDANG
7/24/2021,DKI5 (Kebon Jeruk),49,27,11,23,32,83,PM25,SEDANG
7/25/2021,DKI5 (Kebon Jeruk),77,28,24,27,42,131,PM25,TIDAK SEHAT
7/26/2021,DKI5 (Kebon Jeruk),66,29,16,24,31,116,PM25,TIDAK SEHAT
7/27/2021,DKI5 (Kebon Jeruk),64,32,13,29,35,110,PM25,TIDAK SEHAT
7/28/2021,DKI5 (Kebon Jeruk),70,33,17,28,45,130,PM25,TIDAK SEHAT
7/29/2021,DKI5 (Kebon Jeruk),78,32,18,29,39,140,PM25,TIDAK SEHAT
7/30/2021,DKI5 (Kebon Jeruk),75,37,12,50,21,121,PM25,TIDAK SEHAT
7/31/2021,DKI5 (Kebon Jeruk),53,29,6,34,13,80,PM25,SEDANG
8/1/2021,DKI5 (Kebon Jeruk),44,30,8,29,11,70,PM25,SEDANG
8/2/2021,DKI5 (Kebon Jeruk),46,27,8,27,12,75,PM25,SEDANG
8/3/2021,DKI5 (Kebon Jeruk),53,30,9,27,21,80,PM25,SEDANG
8/4/2021,DKI5 (Kebon Jeruk),46,33,7,26,18,74,PM25,SEDANG
8/5/2021,DKI5 (Kebon Jeruk),50,30,9,17,21,78,PM25,SEDANG
8/6/2021,DKI5 (Kebon Jeruk),57,31,20,12,52,94,PM25,SEDANG
8/7/2021,DKI5 (Kebon Jeruk),50,37,7,19,18,71,PM25,SEDANG
8/8/2021,DKI5 (Kebon Jeruk),49,39,7,23,13,73,PM25,SEDANG
8/9/2021,DKI5 (Kebon Jeruk),45,39,4,21,14,61,PM25,SEDANG
8/10/2021,DKI5 (Kebon Jeruk),26,27,6,24,14,52,PM25,SEDANG
8/11/2021,DKI5 (Kebon Jeruk),54,29,11,25,25,92,PM25,SEDANG
8/12/2021,DKI5 (Kebon Jeruk),54,32,7,27,18,78,PM25,SEDANG
8/13/2021,DKI5 (Kebon Jeruk),61,33,11,21,32,100,PM25,SEDANG
8/14/2021,DKI5 (Kebon Jeruk),73,38,14,26,40,116,PM25,TIDAK SEHAT
8/15/2021,DKI5 (Kebon Jeruk),62,33,12,17,30,87,PM25,SEDANG
8/16/2021,DKI5 (Kebon Jeruk),51,35,7,22,20,74,PM25,SEDANG
8/17/2021,DKI5 (Kebon Jeruk),59,32,8,26,19,89,PM25,SEDANG
8/18/2021,DKI5 (Kebon Jeruk),62,28,9,30,17,97,PM25,SEDANG
8/19/2021,DKI5 (Kebon Jeruk),63,38,13,26,33,106,PM25,TIDAK SEHAT
8/20/2021,DKI5 (Kebon Jeruk),55,39,8,34,27,81,PM25,SEDANG
8/21/2021,DKI5 (Kebon Jeruk),58,32,10,31,24,89,PM25,SEDANG
8/22/2021,DKI5 (Kebon Jeruk),62,35,12,24,29,94,PM25,SEDANG
8/23/2021,DKI5 (Kebon Jeruk),59,31,9,22,22,88,PM25,SEDANG
8/24/2021,DKI5 (Kebon Jeruk),60,31,7,32,12,97,PM25,SEDANG
8/25/2021,DKI5 (Kebon Jeruk),63,31,10,29,20,95,PM25,SEDANG
8/26/2021,DKI5 (Kebon Jeruk),64,32,9,31,14,96,PM25,SEDANG
8/27/2021,DKI5 (Kebon Jeruk),61,34,8,29,15,96,PM25,SEDANG
8/28/2021,DKI5 (Kebon Jeruk),63,31,8,44,12,100,PM25,SEDANG
8/29/2021,DKI5 (Kebon Jeruk),67,32,10,36,13,111,PM25,TIDAK SEHAT
8/30/2021,DKI5 (Kebon Jeruk),83,35,16,32,29,126,PM25,TIDAK SEHAT
8/31/2021,DKI5 (Kebon Jeruk),60,30,7,32,14,92,PM25,SEDANG
9/1/2021,DKI5 (Kebon Jeruk),64,30,12,28,26,95,PM25,SEDANG
9/2/2021,DKI5 (Kebon Jeruk),62,28,9,25,18,101,PM25,TIDAK SEHAT
9/3/2021,DKI5 (Kebon Jeruk),56,7,6,45,9,92,PM25,SEDANG
9/4/2021,DKI5 (Kebon Jeruk),58,,6,37,11,84,PM25,SEDANG
9/5/2021,DKI5 (Kebon Jeruk),57,,7,36,11,89,PM25,SEDANG
9/6/2021,DKI5 (Kebon Jeruk),65,,8,27,13,95,PM25,SEDANG
9/7/2021,DKI5 (Kebon Jeruk),56,,6,19,17,77,PM25,SEDANG
9/8/2021,DKI5 (Kebon Jeruk),51,,8,28,15,78,PM25,SEDANG
9/9/2021,DKI5 (Kebon Jeruk),47,,8,32,15,69,PM25,SEDANG
9/10/2021,DKI5 (Kebon Jeruk),46,,6,39,13,73,PM25,SEDANG
9/11/2021,DKI5 (Kebon Jeruk),60,,8,45,16,98,PM25,SEDANG
9/12/2021,DKI5 (Kebon Jeruk),58,,7,29,12,84,PM25,SEDANG
9/13/2021,DKI5 (Kebon Jeruk),51,,6,20,10,70,PM25,SEDANG
9/14/2021,DKI5 (Kebon Jeruk),26,,3,17,8,37,PM25,BAIK
9/15/2021,DKI5 (Kebon Jeruk),53,,14,22,26,79,PM25,SEDANG
9/16/2021,DKI5 (Kebon Jeruk),38,,4,23,14,59,PM25,SEDANG
9/17/2021,DKI5 (Kebon Jeruk),35,,3,25,12,60,PM25,SEDANG
9/18/2021,DKI5 (Kebon Jeruk),46,,5,27,12,69,PM25,SEDANG
9/19/2021,DKI5 (Kebon Jeruk),53,,7,28,10,83,PM25,SEDANG
9/20/2021,DKI5 (Kebon Jeruk),45,,5,30,10,65,PM25,SEDANG
9/21/2021,DKI5 (Kebon Jeruk),47,,6,34,13,77,PM25,SEDANG
9/22/2021,DKI5 (Kebon Jeruk),53,,7,25,16,78,PM25,SEDANG
9/23/2021,DKI5 (Kebon Jeruk),53,,6,27,14,77,PM25,SEDANG
9/24/2021,DKI5 (Kebon Jeruk),51,,6,20,17,73,PM25,SEDANG
9/25/2021,DKI5 (Kebon Jeruk),45,,4,24,12,64,PM25,SEDANG
9/26/2021,DKI5 (Kebon Jeruk),48,,4,30,9,67,PM25,SEDANG
9/27/2021,DKI5 (Kebon Jeruk),51,,9,22,18,78,PM25,SEDANG
9/28/2021,DKI5 (Kebon Jeruk),42,,5,26,14,64,PM25,SEDANG
9/29/2021,DKI5 (Kebon Jeruk),56,,11,34,19,87,PM25,SEDANG
9/30/2021,DKI5 (Kebon Jeruk),68,,10,46,13,108,PM25,TIDAK SEHAT
10/1/2021,DKI5 (Kebon Jeruk),55,,8,34,12,84,PM25,SEDANG
10/2/2021,DKI5 (Kebon Jeruk),67,,10,31,16,102,PM25,TIDAK SEHAT
10/3/2021,DKI5 (Kebon Jeruk),55,,8,28,12,82,PM25,SEDANG
10/4/2021,DKI5 (Kebon Jeruk),53,,7,31,10,80,PM25,SEDANG
10/5/2021,DKI5 (Kebon Jeruk),52,,10,35,16,79,PM25,SEDANG
10/6/2021,DKI5 (Kebon Jeruk),52,,6,28,14,74,PM25,SEDANG
10/7/2021,DKI5 (Kebon Jeruk),50,,8,25,17,71,PM25,SEDANG
10/8/2021,DKI5 (Kebon Jeruk),53,,7,32,16,81,PM25,SEDANG
10/9/2021,DKI5 (Kebon Jeruk),53,,7,43,12,74,PM25,SEDANG
10/10/2021,DKI5 (Kebon Jeruk),55,,8,46,11,80,PM25,SEDANG
10/11/2021,DKI5 (Kebon Jeruk),59,,9,39,11,88,PM25,SEDANG
10/12/2021,DKI5 (Kebon Jeruk),57,,12,31,23,81,PM25,SEDANG
10/13/2021,DKI5 (Kebon Jeruk),47,,7,30,13,69,PM25,SEDANG
10/14/2021,DKI5 (Kebon Jeruk),58,,10,35,14,91,PM25,SEDANG
10/15/2021,DKI5 (Kebon Jeruk),70,,11,39,16,107,PM25,TIDAK SEHAT
10/16/2021,DKI5 (Kebon Jeruk),68,,14,32,17,112,PM25,TIDAK SEHAT
10/17/2021,DKI5 (Kebon Jeruk),62,,11,48,10,100,PM25,SEDANG
10/18/2021,DKI5 (Kebon Jeruk),52,,11,19,15,73,PM25,SEDANG
10/19/2021,DKI5 (Kebon Jeruk),50,,16,13,35,81,PM25,SEDANG
10/20/2021,DKI5 (Kebon Jeruk),42,,11,22,23,68,PM25,SEDANG
10/21/2021,DKI5 (Kebon Jeruk),42,,7,34,14,70,PM25,SEDANG
10/22/2021,DKI5 (Kebon Jeruk),60,,15,24,26,95,PM25,SEDANG
10/23/2021,DKI5 (Kebon Jeruk),52,,10,29,16,80,PM25,SEDANG
10/24/2021,DKI5 (Kebon Jeruk),60,,12,35,14,93,PM25,SEDANG
10/25/2021,DKI5 (Kebon Jeruk),64,,13,36,14,101,PM25,TIDAK SEHAT
10/26/2021,DKI5 (Kebon Jeruk),58,,16,29,24,92,PM25,SEDANG
10/27/2021,DKI5 (Kebon Jeruk),53,,11,32,17,76,PM25,SEDANG
10/28/2021,DKI5 (Kebon Jeruk),51,,16,29,27,77,PM25,SEDANG
10/29/2021,DKI5 (Kebon Jeruk),50,,18,23,33,70,PM25,SEDANG
10/30/2021,DKI5 (Kebon Jeruk),50,,12,30,24,74,PM25,SEDANG
10/31/2021,DKI5 (Kebon Jeruk),49,,10,31,13,74,PM25,SEDANG
11/1/2021,DKI5 (Kebon Jeruk),59,,17,22,27,91,PM25,SEDANG
11/2/2021,DKI5 (Kebon Jeruk),51,,14,13,22,72,PM25,SEDANG
11/3/2021,DKI5 (Kebon Jeruk),44,,12,21,24,69,PM25,SEDANG
11/4/2021,DKI5 (Kebon Jeruk),57,,13,31,22,87,PM25,SEDANG
11/5/2021,DKI5 (Kebon Jeruk),57,,23,16,38,87,PM25,SEDANG
11/6/2021,DKI5 (Kebon Jeruk),57,,11,24,20,81,PM25,SEDANG
11/7/2021,DKI5 (Kebon Jeruk),35,,6,22,8,59,PM25,SEDANG
11/8/2021,DKI5 (Kebon Jeruk),35,,20,13,41,61,PM25,SEDANG
11/9/2021,DKI5 (Kebon Jeruk),57,,16,19,30,86,PM25,SEDANG
11/10/2021,DKI5 (Kebon Jeruk),40,,8,17,18,65,PM25,SEDANG
11/11/2021,DKI5 (Kebon Jeruk),42,,8,10,32,62,PM25,SEDANG
11/12/2021,DKI5 (Kebon Jeruk),37,,5,15,15,57,PM25,SEDANG
11/13/2021,DKI5 (Kebon Jeruk),46,,14,29,40,75,PM25,SEDANG
11/14/2021,DKI5 (Kebon Jeruk),50,,12,19,34,63,PM25,SEDANG
11/15/2021,DKI5 (Kebon Jeruk),19,,3,14,10,39,PM25,BAIK
11/16/2021,DKI5 (Kebon Jeruk),26,,3,13,10,49,PM25,BAIK
11/17/2021,DKI5 (Kebon Jeruk),52,19,10,14,35,77,PM25,SEDANG
11/18/2021,DKI5 (Kebon Jeruk),52,24,10,20,35,74,PM25,SEDANG
11/19/2021,DKI5 (Kebon Jeruk),23,13,2,15,7,34,PM25,BAIK
11/20/2021,DKI5 (Kebon Jeruk),28,17,4,16,17,50,PM25,BAIK
11/21/2021,DKI5 (Kebon Jeruk),46,15,17,14,44,62,PM25,SEDANG
11/22/2021,DKI5 (Kebon Jeruk),22,15,3,14,10,38,PM25,BAIK
11/23/2021,DKI5 (Kebon Jeruk),15,15,2,13,6,34,PM25,BAIK
11/24/2021,DKI5 (Kebon Jeruk),22,13,3,13,8,43,PM25,BAIK
11/25/2021,DKI5 (Kebon Jeruk),43,19,6,14,16,67,PM25,SEDANG
11/26/2021,DKI5 (Kebon Jeruk),32,16,7,15,20,59,PM25,SEDANG
